idx,class,conversation
475,기타 괴롭힘 대화,"야 어디를 가든 다시 들어오는 건 어려워.
너는 이방에서 절대 안 나갈 거야.
왜 나한테 자꾸 그래?
나쁜 년아 니가 그 여자한테 꼬리쳤잖아 그러고 미안한 기색도 안 보이네?
그렇지 않다고 했잖아 그런거 아니라고 했잖아
뭐가 아니라는거야? 내가 진짜 좋아하는거 알고 있는데 봤다고 하는 사람이 몇 명이나 되는데
진짜 아니야 거기가 교통이 좀 불편해서 그랬던 것 같아.
니가 쓴 비밀 일기장도 몰래 훔쳐봤다 이년아!
나쁜 년은 죽어도 안 된다는 거야 아무리 그래도 그렇지
진짜 너네 왜그래. 우리 친했잖아.
친하긴 한데 그냥 심심해서 놀아봤더니 남의 남자나 빼앗으려는 더러운 년아!!
나 진짜 힘들어 죽는 줄 알았어."
476,기타 괴롭힘 대화,"아 진짜 너무 간지럽고 화나고 그래.
니가 이거 갖다 주면 안 된다고 했잖아.
아 씨 장애인 새끼가 꺼지라고! 이 씨 장애인 새끼가
내가 잘못한 게 뭐지?
어우 너 손가락 여섯 개 다 돼.
그런 얘기는 하지 말아 달라고 부탁해야지.
아니 손가락 하나 더 있다고 해서 공부나 일이나 더 잘되는 건 아니지 않나?
내가 원하는 게 그런 것도 아니고 그냥 내 맘대로 된 거잖아.
으 진짜 기분 나쁜 게 너 같은 애랑 같이 있어서 그래.
나도 똑같이 생긴 사람 별로 없어."
477,협박 대화,"너 지금까지 다 보고있었던 거야?
응 그래 우리는 반티를 입지 않았었지
아 씨 피곤하다 이 시간에 학교는 왜 오는 거야?
처음부터 니가 유리 끌고 왔을 때 나 두고 간 게 있어서.
그러면 유리한테 내가 한 짓 다 했다는 거네?
응 그렇지만 어디 가서 얘기하지는 않을 거야.
야 이 자식들 나중에 나보고 어쩌냐고 그러면서 또 막 성질을 내고.
하지마. 이유가 뭐야? 왜 하는데?
내가 이렇게까지 말 안 들을려고 했는데 니가 입만 열면 의심을 하니까 어쩔 수 없잖아?
하지마! 진짜 말이야 안 하면 후회할 것 같아."
478,기타 괴롭힘 대화,"우리는 시험이 얼마 남지 않은 거 알지?
응 그래 우리는 반티를 입지 않았었지
저번처럼 이번에도 부탁한다?
뭐야 그 무슨 말이야? 당산에 살 때는 매일 지하철만 타서 몰랐어
아니 우리 뒤에 앉아 있을 때 시험 볼 거라면 먼저 문제를 풀고 다음에 답을 적을 거라는 거야
근데 이제 그만하면 어떨까.
야 이 자식 아직도 기억하는 냐? 우리 아빠 회사 다니는 거 알지?
우리 아빠는 회사에서 나가게 되면 너무 힘들어.
잘 부탁한다, 그래? 이번에 니가 하는 거에 따라 달라.
아.알겠어 그래 근데 큰형님은 딸만 셋을 둔 거야"
479,직장 내 괴롭힘 대화,"오늘 일한 김은희씨 다음에도 또 좋은 일 있으면 알려주세요.
감사합니다. 이 자리를 통해서 정윤회 문건으로 혼탁한 한국 사회도 많은 것을 배울 수 있었습니다.
오늘은 일이 잘 풀렸나 보네요.
네. 어 그것을 어떻게 아냐고 물으시면 되요.
그냥 뭐 그 얼마의 인센티브는 나한테 주면 되겠네요.
네. 왜 그러냐면 너무 젊었을 때부터 시집을 가셔서
언니. 여기서 계속 근무하고 싶으면 내말대로 하는게 좋아요.
일하는 게 그거랑 무슨 상관이에요?
언니가 여기서 더 이상 일하지 않을 테니 나는 그냥 일용직으로 있어.
네. 정말 죄송합니다. 그렇게 하도록 하겠습니다."
480,기타 괴롭힘 대화,"야 이 남자 똑바로 서 있게 해달라고 빌었다.
응 그래 우리는 반티가 없었죠
아 잠시만 가만히 있어 달라고 하는 거야
아픈 건 괜찮은데 통증이 느껴지지 않아.
어디서 누가 소리를 질러?
미 미안 미안 미안 미안 미안 미안 미안
아. 내가 귀 아픈 거 알고 너 일부러 그렇게 했어?
아 아니야 미안해 그런 거 하면 안 되잖아
야 서봐 다시 사람 샌드백 간다 원투! 이야
아 그래? 나도 진짜 그런 사람 본 적 없는데 독특하긴 하네"
481,직장 내 괴롭힘 대화,"아 김팀장 일 너무 열심히 하지 마
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
사람이 힘이 없으면 어떻게 할 방법이 없잖아.
네 그래서 이제 시간이 좀 지난 것 같아서 조금 일찍 나왔어요.
그래 갖고 밤일은 해?
네, 맞아요.
결혼할 때 신혼부부들이 서로 너무 잘 어울린다고 난리도 아니었는데
그런 말씀은 좀 적절치 못한 것 같습니다
아~ 이것도 안 되겠다 싶으면 그냥 짜증 내는 수밖에 없겠어
아니 그게 아니라 그냥 평소처럼 학교를 가면 괜찮아
사람이 흐리멍텅하게 생겼기 때문에 뭐가 뭔지 하나도 모르겠어."
482,직장 내 괴롭힘 대화,"저 책임님이 말씀 좀 드리겠습니다.
어 뭐 어떻게 된 영문으로 얘기를 해 줘?
제가 다음 주에 급하게 내려가야 하는 일이 있는데 휴가를 못 쓰게 되면 어떻게 해야 할지 모르겠습니다.
요즘은 정말 제멋대로들 하는 구나.
네, 맞아요."" 운도 따르고 자기가 원하는 것도 있고 모두 자기 마음대로 되는 세상이 정말 좋거든요.
이 회사 안에서 너만 힘든 거야?
아니 그게 아니라 그냥 평소처럼 학교를 가면 괜찮아.
내가 이번 달에 휴가도 못 냈는데 너 왜 이렇게 화를 내?
정말 집안에 급한 일이라. 이번 주 야근하면서 다음 주에 일정 차질 없도록 다 미리 보완하겠습니다.
이번 달 휴가는 다 써야 하는데 워낙 일이 많았는지 이번 달 휴가도 다 없대."
483,협박 대화,"전화 좀 그만하시게요.
배달앱 평점을 조작해서 내가 다니던 직장에서 쫓겨났다고!
그건 그 쪽이 잘못하신거니까 그런거죠.
응~ 사과는 한 번도 안하고 그러는가 봐
저는 제 입장에서 쓴 것이고 이제 더 이상 전화하지 마세요.
니가 지금 살고 있는 곳의 번호도 알고 있고 해서 이렇게 되면 내가 확 죽일 거야.
저도 이런 분들이 있는데 신고하고 공론화하는 것이 가장 좋습니다.
해 봐, 한 번만. 저 세상에 가고 싶으면.
하. 정말 미안하고 앞으로 잘 처신하겠습니다.
지금 와서 어쩔 수 없는 건 아니야."
484,협박 대화,"그 사건을 알고 있습니까?
어떤 사건을 이야기하려고 하는데.
아는 척 하지 마세요 이미 다 알고 있어요.
그것을 내가 얘기하면 저쪽에서 날 가만둘 것 같아?
죽더라도 이쪽에서 죽고 저쪽에서 죽는 거지 뭐.
뭐? 그게 무슨 말이야 거기서 하는 거야?
이 약은 혈관에 직접 주사하면 10분 내로 심장을 멈춰요.
뭐야 그 잠깐만 이름이 뭐지?
어떻게 하면 쉽고도 맛있게 요리할 수 있을까요?
말할 게 있어! 얘기하면 되잖아!"
485,갈취 대화,"애는 애기지만 아직 철이 덜 든 거야
네, 맞아요."" 어머니 말씀이 사실인 거죠.
나한테 그 돈 천만 원 몰래 꿔 준 사람 누구야?
어머니 제가 그렇게 큰돈을 가진 것도 아니고 또 아범한테 저도 받아쓰는 거잖아요.
그 사랑이 이름으로 꼬박꼬박 저금하는 거 있잖아요
아휴 어머니 그거는 나중에 사랑이 대학 갈 때 쓰면 되죠.
애 애야 사랑이 대학갈 일은 아직 멀었고 나는 이제 죽을지도 모르는 늙은인데 나한테 양보하는게 맞지 않나?
엄마 그렇게 하지 마.
니가 돈 안 주면 나 저녁 밥상에 농약이라도 뿌려서 우리식구들 다 죽여버릴라 그러면 사랑이도 그돈 못 쓰고 죽네?
어머니 어떻게 그런 말씀을 안 들을 수가 있어요
그러니까 좋은게 좋은거라고 그냥 좀 줘 봐 며느리한테 이렇게 굽신거리면 안 되겠네?"
486,기타 괴롭힘 대화,"너 얼굴 좀 봐 내가 볼 때는 말이야
왜 그러냐면 너무 젊었을 때부터 시집을 가셔서 그게 너무 기본으로 몸에 밴다고 그래.
치우라고 하는 건 안 치우게 되잖아.
내가 잘못한 게 뭐야.
잘못한 게 뭐야 계속 니 얼굴만 보면 짜증이 나는 거야
이 씨의 경우처럼 알레르기성 접촉 피부염은 여름에 자주 생기며 특정 부위가 갑자기 가렵고 진물이 나는 증상을 보인다.
왜 이렇게 못생긴 사람이 뒤에서 자꾸 따라다닐까.
미안하다 형님.
미안하다는 말 좀 하지 말고 앞으로 내 앞에 나타나지마
응 우리는 반티가 없었죠."
487,갈취 대화,"김씨는 저번달에 빌린 돈이 5백만원인데 이자가 5백만원이야.
아니 원금이 50만원인데 어떻게 500만원의 이자를 받을 수 있습니까?
돈을 빨리 갚아야 하는 이유가 계약서에 명시되어 있잖아.
그럴수밖에 없는게 법적으로도 이자가 상당히 높거든요.
김씨가 죽고 싶어? 신장 하나 잃는 것도 그렇게 하고 싶어?
아니 무슨 말을 그렇게 많이 했는데요?
돈이 없으면 몸으로 갚아야 할 것 아냐
경찰에 신고하겠다고 했는데 어떻게 해야 할지 모르겠어요.
신고? 당신 몸으로 갚아 그럼 야! 김씨가 신장 하나 떼 가란다.
이거놔! 그거 때문에 피해를 본 사람이 누구야?"
488,협박 대화,"일을 그렇게 하는 게 왜 어려워?
제가 하나부터 열까지 안 한 게 뭐죠?
그게 문제야 말을 하면 들어야지
전에는 이렇게 같이 하자고 했는데 왜 이제서야 말씀을 하시죠?
너는 아는 게 뭐가 있다고 말대꾸야?
저는 이렇게 하려고 매일 노력했어요.
니가 죽을 때까지 그냥 있어라 그러면 내가 얼마나 슬퍼할 건데
무슨 말씀을 그렇게 하셨어요?
말도 제대로 못 듣고 몸도 못 움직이는데 어떻게 해야 돼?
저도 더는 못 참겠습니다 그냥 회사를 그만 둘게요"
489,협박 대화,"아니 내기를 했으면 정정당당하게 승패를 인정해야지
내가 안 본 사이에 니가 홀에서 한 번 더 쳤잖아.
자리를 비우라고 해서 뭐 어쩔 수 있나?
그렇다면 통상적으로 그렇게 하는게 예의가 아닌가?
아 짜증나게 하는 게 있는데 자리를 너가 옮겼잖아
그럼 지금 내가 보는 앞에서 다시 한 번 말해줄게.
참말 그 돈이 어디서 나와서 저 난리야?
내가 뭐 때문에 그렇게 구질구질하게 대하는지 모르겠다.
아 갑자기 왜 급발진하나 손에 들고 있는 골프채는 내려놓고 말하세
내가 이거 놓우면 또 골프채 가지고 와서 달라고 할 판인데 어떻게 해야 하지?"
490,갈취 대화,"이 새끼 이거 봐라 돈이 어디서 나와서 이렇게 좋은 옷을 입고 학교엘 다 왔어?
이거는 우리 이모가 가지고 온 건데.
이거 우리 이모가 왜 그러냐 하면 니 부모는 부자인데 너는 가난해서 못 산다고 하잖아.
말을 왜 그렇게 해.
야 이 양반아, 니가 입고있는 거 보니까 거지같아 보여서 말을 안 할 수가 없었어.
야. 그만해. 귀가 막힌 것 같은데 저런 새끼한테 말이 통할지 모르겠다.
벗으라고 한 이유가 뭐지?
왜. 왜이래. 벗기지 마. 이렇게 하면 안 되는데.
아 이새끼 벗으라고 해서 안 벗겼는데 결국은 기어오르네.
돌려줘 그거 내가 가질 거야
이런 거 하면 뭐 하나 싶은 게 이 그지 같은 인간아."
491,협박 대화,"앗! 죄송합니다. 의도하지는 않았지만 그렇게 한 건 아니었어요.
오늘 약속이 있었는데 너 때문에 다 취소됐어.
제가 잘못한 게 없어서 세탁비를 제가 부담하겠습니다.
세탁비? 이 옷이 얼마인지 알고 그렇게 쉽게 말하는거야? 정말 화나네.
원하는 금액을 말씀하시면 최대한 맞춰드릴 수 있어요.
지금 돈이 필요하면 니가 벌어서 대신 해.
아니 갑자기 그게 무슨 말씀을 하셨어요.
피를 봐야 할 것 같은데 마침 몸이 안 좋다.
무슨. 말도 안 되는 소리를 하시니까 진정하세요.
잘못을 했으니 벌을 받아야 하는 것도 맞지만 뭐가 잘못된 건지 앞뒤 안 보고 막 지껄이는 거 같네."
492,갈취 대화,"여기서 자면 안 된다고 하면 내가 집까지 데려다 줄게.
나. 그냥 갈 거니까 걱정하지 말고.
형은 왜 그렇게 말을 아껴요?
내가 왜 이러는 거야 당신 이름 알지?
자 이제 집에 가서 지갑 좀 확인해 보겠습니다.
저 좀 도와주세요 도둑이 너무 많아요
무슨 일이 있으세요? 어떤
에이. 우리형인데 취해서 내가 데려다 주려고 하니까 그냥 가요. 어 형씨.
아는 사람이 도와줘야 하는데 도와주지 않는 거예요.
신고를 해 주시면 제가 조사를 더 해 보겠습니다.
응 내가 지갑은 안 갖고 있어도 돼."
493,직장 내 괴롭힘 대화,"오 대장이 이걸 어떻게 들고 다닐 수 있겠어?
응 그래 가방도 그냥 그렇고 허리띠도 그냥 그렇고
선물로 받은 것이라 좀 오래 써서 너덜너덜해졌습니다.
옷이 너무 싼티 나는 거 아니야? 브랜드도 없는데?
싸구려는 아니고.쓸만 합니다.
진짜로 이런 것을 사람이 들고 다닐 이유가 있을까?
죄송합니다. 내일은 다른 것으로 찾아 뵙겠습니다.
우리팀 회사 욕을 왜 하는데 그 나이에?
잘 하고 다니겠습니다.
진짜 우리 팀이 이렇게 된 것은 누구 때문이야?
네, 제가 잘못한 게 있더라도 용서해 주세요."
494,직장 내 괴롭힘 대화,"지수씨 주말에 무슨 약속 있어요?
아니요 전혀 없습니다.
잘됐다 그러면 나랑 어디 좀 같이 가자.
네, 맞아요."" 휴일 근무 하는 거예요?
아니요 사적인 자리를 같이 하자는 거예요.
네, 그건 좀 아닌 것 같아요.
뭐가 아니라는 거지? 나랑 어디 가는게 그렇게 싫냐?
아니요 그게 아니라 과장님 사적인 일로 만나시는 건 아닌거 같아요.
지금 과장 말 안 듣는 게 무슨 의미야? 회사 때려치우고 싶다고
아니요. 너무 부당한 것 같다는 생각이 듭니다."
495,직장 내 괴롭힘 대화,"이것 좀 해줘 이 사람 좀 도와달라고.
네! 어떤 요리를 소개해주실지 기대되는데요
내가 스타킹이 찢어져서 그것 좀 사다줘.
네, 맞아요."" 운도 따르고 자기가 원하는 것도 있고 모두 자기 마음대로 되는 세상이 정말 좋거든요.
아니 상사가 부탁하면 좀 사다줄 수 있잖아
네 그래서 이제 시간이 좀 지난 것 같아서 조금 일찍 나왔어요.
돈은 내가 벌어서 내가 사줄게
네 그래서 이제 시간이 좀 지난 것 같아서 조금 일찍 나왔어요.
일단 내가 돈 낼 테니 내일 와.
응 잘 먹었다고 내일 인사해야지
네 그래서 이제 시간이 좀 지난 것 같아서 조금 일찍 나왔어요."
496,직장 내 괴롭힘 대화,"이 대목에서 또 잘못된 게 있다면 바로잡아야 합니다 길동씨.
헐 김대리님 죄송합니다.
진짜 미안하다 사과해도 모자랄 판에 이런 짓을 했다는 게 말이 됩니까?
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
김대리가 뭐 하는 사람인데 그렇게 까지 화를 내?
아 진짜 짜증나서 말이야 손도 느린데다가 일도 너무 못해서 스트레스 받는단 말이야!!
첫날 보고는 별로라고 생각했는데 막상 막하로 보니까 괜찮더라
아 진짜 짜증나네 길동씨 뭘 그렇게 멍 때리고 서있어요?
죄송합니다 김대리님.
회사에 와서 밥 먹고 가는 거 말고 다른 거는 없어?
이 씨의 사례에서처럼 알레르기성 접촉 피부염은 특정 부위가 갑자기 가렵거나 진물이 나는 증상을 보인다.
이제는 질문에 대한 답도 안 하네?
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
저는 그 얘기를 듣고 나서 정말 미안했다는 인사를 해야지.
이 씨의 사례에서처럼 알레르기성 접촉 피부염은 특정 부위가 갑자기 가렵거나 진물이 나는 증상을 보인다.
안 그러면 그냥 그 자리에서 자갸로 갈 거예요."
