idx,class,conversation
201,협박 대화,"페이백.
돈 없어, 돈 없어.
너는 먹을 돈이 있는 여자고, 너는 여자야.
갚을 수 있어.
나 죽겠다 섬에 팔겠다.
저거는 안 돼요.
물론이죠. 지금 당신을 실망시키지 않을 거예요.
적은 금액입니다.
죽여줄 거야, 지금.
내가 뭘 하는 건지 모르겠어."
202,협박 대화,"내일까지 빚을 갚으라고 하셨죠?
죄송합니다. 조금만 더 시간을 주시면 됩니다.
공부 잘해?
꼭 이반의 거로 갚을게요.
겁먹을 필요 없어요.
맹세컨대, 시간을 주시면 갚을게요.
내일 아이들을 딸의 학교에 데려가야 할까요?
노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,
안 하면 재미없어.
모레 갚겠습니다."
203,갈취 대화,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
저요?
자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자,
왜 그래요?
노벨스 오블리바지 아시죠?
어.
뭐 하는 거야? 나는 너에게 돈을 주지 않는다.
아, 여기요.
이건 내 거 아니야, 네 거?"
204,직장 내 괴롭힘 대화,"김 대표님.
네, 고객님, 여기서 뭐하시나요?
어제 신청한 휴가는 아닐 것 같아요.
뭐야, 이거 다 신청했어.
그날 휴가를 가야 할 것 같아서 천만에요.
사장님, 오늘 쉬는 날인 줄 알았어요.
그는 직장에 머물고 있습니다.
사장님, 저도 그날 신청한 휴가입니다.
사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님 사장님
사장님, 이거 참 끔찍하네요."
205,협박 대화,"나한테 뭐 하는 거야!
사랑해요, 헤어지자.
나한테 이러면 안 돼!
원래는 아니잖아.
너하고 이 자식 죽여!
나 이런 거 하지 마 너랑 얘기하는 거야.
제발 나한테 이런 짓을 하지 마.
죽여줄게!
제발 이런 거 하지 마.
그거 내려놓고 얘기해 봐."
206,직장 내 괴롭힘 대화,"야, 박씨.
뭐야?
내가 어떻게 승진했는지 모르는 것 같아?
아니, 뭐야.
어제 술집에서 두 분을 봤어요.
저게 왜 그래.
아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니.
회사장님이 그동안 부장님이 아니셨다는 게 회사 입장인데 제가 지금 부장이라는 게 상관이 있나요?
아니, 웃기다, 우리가 장사하고 있는데 갑자기 반을 올리고 있는데 이기는 거 어려워서 일을 하고 있는 거죠?
그리고 충분히 공정한 일이라고 생각합니다.
술을 마시거나 웃거나 뭐 파는 건지 모르겠지만 팀에서 얘기할 수 있을 것 같죠?"
207,협박 대화,"죽고 싶었어?
왜 이렇게 화를 내?
왜 집 밖으로 차를 끌고 나가요?
네가 신호를 깨뜨린 사람이야.
뭐 잘했어?
아, 아이고, 아이고.
죽고 싶은데 어, 그러니까 실직하는 거니까 달라요?
그런 거 아니야.
차를 몰고 가시면 제가 뒤에서 따라갈 테니 통과할 수 있는 방법을 찾으실 수 있을 거예요.
됐어."
208,갈취 대화,"아, 저게 뭐야.
뭐야?
야, 저 신발 벗고.
아니, 내 거야.
뜯어, 이 자식아.
아니, 아니, 아니, 아니.
벗고.
그거 알잖아.
주셨다니 다행이네요.
똥 치고, 똥 치고."
209,협박 대화,"어디서 끊어드릴까요?
살려주세요.
야, 내가 농담하는 것 같아?
왜 나한테 이러는 거야?
아니, 전혀. 나는 단지 사람들이 고통받는 방식을 좋아합니다.
제발 죽이지 마 돈 다 줄게 약속해.
저는 돈이 필요 없습니다. 나는 당신이 고통받고 죽기를 바랄 뿐입니다.
우리 딸들하고 우리 와이프가 집에서 기다리고 있어요 제발 제발.
그때까지는 절대 못 해.
제발, 다시 생각해봐, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발, 제발"
210,협박 대화,"제가 돈을 훔쳤다고 비난하셨죠?
나 아니야 왜 이래, 네가 훔쳤어.
제가 훔쳤다는 증거가 있나요?
내가 말해, 나는 증인이야.
너는 내 이미지를 망치고 있고, 이제 내 주변에는 아무도 없고, 나도 똑같이 만들 거야.
진정해 내가 말하지 않았어.
내가 웃는 걸 보고 싶었을 수도 있지만, 네가 거리를 걷다 보면 내가 벽돌 머리로 널 때리고 널 죽일 거야.
내가 안 했다고 했잖아.
금방 죽여줄게.
진짜 신고할 거야."
211,협박 대화,"내가 돈이 있을 때 갚지 않아.
아파트를 입었다는 말이 있어.
살기 힘들어요.
그러니까.
이러면 나 죽겠네.
제 상황에 대해 생각해 주셨으면 합니다.
지금 당장 여기서 뛰어 나올 수 있어요.
그러지 마.
아니면 손목을 잘라.
그러지 마."
212,직장 내 괴롭힘 대화,"아, 그래.
사장님, 무슨 일이신가요?
사장님 같아.
왜 그러세요?
아, 몰라, 싫어.
그렇지.
형도 그렇고.
뭐야?
너 똑같아, 이 자식아.
에이."
213,직장 내 괴롭힘 대화,"미주야, 일 좀 챙겨줘.
미주야, 이거 좀 도와줘.
미주야, 오늘 발표하는 사람이 너야.
이 데이터를 수정해야 하고 처리해야 합니다.
이거 다 했어?
맙소사, 우리는 그 시절에 더 많이 했어요.
바로, 호, 호, 호, 호, 호, 호, 호, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,
이거 이야.
너무한 것 같아, 내 일이 아니야.
부탁을 드리는 겁니다."
214,갈취 대화,"어서 와, 친한 척해.
어.
나는 그녀가 가진 모든 것에 대해 지불하고 있다고 생각합니다.
지금?
그러니까 지금이야, 내일?
그게 다예요.
거짓말하지 마 한 번 더 기회를 줄게 꺼내.
아닌 것 같아요.
하, 이거 진짜야!
아, OK."
215,갈취 대화,"그게 내가 10년 동안 저축한 거야, 그게 내가 말하는 거야!
누가 임대한다고 그래요?
저번처럼 장사를 그만하실 건가요?
아드님 왜 못 믿어요.
자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자, 자,
아까 그 돈이 어디 갔어?
어떻게 이른 아침에 시장에서 나와서 모든 관절을 파괴했습니까?
자, 줘봐.
아이고!"
216,협박 대화,"시험 다시 한번 볼게요.
안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼.
아니, 이 시험은 정말 중요한데 안 받으면 죽은 것 같아.
네가 내려오기에는 너무 위험해.
내가 말했잖아, 시험 안 치면 죽어, 또 시험 안 치면 그냥 여기서 빠져나갈 거야.
이상하지 마 그냥 다시 생각해 봐 나중에 후회할 거야.
무슨 일이 있어도 다시 시도해 볼게요.
진정해, 야.
시험을 다시 보지 않으면 넘어지지 않을 거야.
원리는 원리야!"
217,갈취 대화,"돈 받았어?
아니, 아직.
내가 내 말을 지키지 않았다면 뭐라고 말했어?
죄송하지만 시간이 촉박합니다.
시간 있어요?
죄송합니다.
제 말은, 500개를 만드는 것이 어렵습니까?
다음 주까지 받을게요.
지금 필요해요.
한 번만 주세요."
218,직장 내 괴롭힘 대화,"왜 이러는 거야?
어제 말씀하신 대로요.
내가 그렇게 시켰어?
아, 안 돼.
천공된 입에 대해 말도 안 되는 말을 할 거야.
죄송합니다.
응, 내가 해줬으니까 틀리지 않아.
노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,
당신은 자신이 무엇을 하고 있는지, 그리고 당신의 상사를 어디로 돌릴지 모릅니다.
할 말이 없네요 죄송합니다."
219,기타 괴롭힘 대화,"미스터 그랜트, 여기로 오시는 게 어때요?
뭐야, 뭐야.
이 음식을 먹게 하는 거야?
네. 무슨 문제라도 있나요?
제 말은, 간이 너무 차고, 냄새가 나고, 먹을 수 없어요.
죄송합니다, 선생님. 다시 드릴게요.
내가 뭘 먹으면 좋겠어?
죄송합니다. 빨리 해드리겠습니다.
그거면 충분해요, 모르겠어요.
다 네 건데, 그건 좋은 생각이 아닌 것 같아.
맛이 좋지 않은 음식을 포기했어요.
하지만 비용을 지불하셔야 합니다.
뭐 하는 거야 나 못 알아, 나 갈게.
저희는 이 사실을 경찰에 신고할 수밖에 없습니다.
장난해?
서로 이런 짓 하지 말아주세요.
내가 여기 망칠 수 있게 널 인터넷에 올릴 거야."
220,협박 대화,"이걸로 좀 합의를 합시다.
아니, 제발 하지 마세요.
머리에서 갈비 떼지 못해?
아니! 망치를 떨어뜨려주세요.
망치로 죽여줄게.
제발 죽이지 마.
갈비뼈가 부러져 죽지 않아요.
제발 죽이지 마.
다칠 거야!
도와줘!"
221,갈취 대화,"갖고 있는 거 다 줘.
그게 다야, 5달러.
거짓말하지 마.
거짓말 아니야, 그게 다야.
찾으시고 나와서 테이블 안쪽을 보시는 건 어떨까요?
이것은 집으로 가는 버스 요금입니다.
집에 가는 건 내 일이 아니야, 줘봐.
이거 진짜 필요해.
안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 돈만 줘.
오케이."
222,협박 대화,"내가 재미없다고 생각하지 않아?
아니, 선생님.
농담처럼 들리나요?
아니, 선생님.
그런 게 아니라면 그냥 집도 이렇게 망칠 수 있어요?
내가 고쳐줄게.
내가 몇 번이나 고칠 거라고 말했어?
부끄럽지 않아.
다음에 이렇게 할 때 보여줄게, 엄마랑 다리 찢어질 거고 자식 교육 어떻게 해야 되는지 알려줄 거야, 알았지?
네, 고객님."
223,갈취 대화,"아들을 보고 싶다면 지금 바로 편의점에 가서 구글 스위프트를 구매하세요.
뭐야, 누구야?
아드님이 계신 분.
구글 스위프트란 무엇인가요?
편의점부터 시작하겠습니다.
나 가는 길이야.
티켓 10장을 사서 긁어서 보내주세요.
잠깐만요.
농담이라면 아드님이 죽을 거예요.
실례합니다."
224,협박 대화,"가까이 오지 마, 내가 찔러줄게!
도와줘.
진정하시고 무기를 내려주세요.
내가 속았어!
선생님, 죄송합니다. 제가 보상해 드리겠습니다!
더 어려워질수록, 선생님. 무기를 내려주세요!
내가 오늘 죽이고 죽을 거야.
지금 멈추지 않으면 쏴야 돼!
날 쏘면 날 쏴!
제발 죽이지 마."
225,갈취 대화,"야, 나 그때부터 기분이 안 좋아서 병원에 갔더니 아팠다고 그러더라고.
맙소사, 이제 가도 될까요?
오지 마, 난 성병이야.
무슨 말인가요, 진단서나 처방전을 보내주시면, 제가 증명할 수 있으면 비용을 지불하겠습니다.
안 믿어요?
몇 달 전에 당신을 검사했을 때, 저는 괜찮았습니다.
빨리 보내지 않으면 웃기거나 집에 쓸게요.
아니요, 제 탓은 아닌 것 같아요.
그럼 제가 팸북에 적는 건가요, 아니면 돈을 고르는 건가요, 아니면 당신의 자존심을 고르는 건가요?
제가 아니라서 그냥 돈을 보내드릴게요.
앞으로 30분 안에 50만 개를 보내드리겠습니다.
왜 갑자기 50만 달러?
비용이 더 많이 든다는 것을 어떻게 알 수 있죠?"
226,기타 괴롭힘 대화,"담배 한 팩만 사줘.
어른들을 위한 심부름을 해 주셨으면 합니다.
아, 이거는 안 되는데 좋은 말씀 좀 드릴까요?
뭐야, 좋은 말일 때?
네가 늙고 힘이 없을 때 심부름을 갚을게.
이거!
아, 할아버지 봐요, 진정하세요, 큰일 나요.
어떡해!
길 건너편으로 가기 전에 담배를 사줘.
이 자식아."
227,협박 대화,"이거 마시면 죽을 수 있어요.
도와줘.
아니, 죽어서 나랑 같이 살면 안 돼.
다시는 실수를 하지 않겠습니다. 죄송합니다.
사과는 죽은 사람들을 위한 것이고, 너는 죽을 거야.
도와줘.
드링크.
죽고 싶지 않아.
그러면 왜 그러지, 똑같이 죽잖아.
싫은데."
228,협박 대화,"말씀하신 자료를 가지고 있습니다.
감사합니다.
그게 다야?
됐어.
이거 끝나면 내 딸을 놔두겠다고 했잖아.
아, 상황이 생겼네.
뭐야?
한 번 더 도와주세요.
당신은 그것을 믿을 수 있다고 생각합니까?
안 믿어도 상관없습니다. 딸의 생명은 최우선 순위가 아닌가요?"
229,갈취 대화,"야, 내가 공책을 다 썼어.
왜요?
공책을 빌려주실 수 있나요?
아, 안 돼, 미안해.
왜요?
저기는 다 썼어요.
요청이 아니라 주문입니다.
어.
언니를 망치고 싶지 않다면, 그녀에게 주세요!
돌려줘!
그래, 젠장."
230,갈취 대화,"지난번에 주신 대출에 정말 감사하게 생각하고 있습니다.
아, 그래.
하지만 오늘 깜빡하고 지갑을 가져오지 않았어요.
뭐야?
죄송합니다, 대출 하나만 더.
아, 오늘은 돈이 없어요.
거짓말하지 마.
노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,
얘기하는 게 좋을 때 줘, 지치지 마.
아, OK."
231,직장 내 괴롭힘 대화,"무슨 일이신가요?
뭐야?
프랭크야, 어렵지 않아, 요즘 다들 대답하는.
우리 각자가 다른 생각을 가지고 있을지도 몰라요.
진짜 나였을 때 안 했어.
이제 시대가 바뀌었습니다.
아직도 얘기하는 거 보이네요 죽여버리시네요.
아, 죄송합니다.
나만 너 위아래로 꺾고 있어.
죄송합니다."
232,갈취 대화,"야, 그 가방을 놔두는 거야?
야 내 돈인데 왜 이렇게 해.
돈 따서 가져갈 거야?
사기 도박 아니야, 사기 아니야.
손 쓰는 거 봤어!
야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야, 야,
날 때리고 돈을 남기게 될 거야.
안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼,
빨리!"
